MASV,INDEX_F_MAMH,list_score,list_similarity,prediction,F_MAMH,F_MAKH,TKET
73579899,61.0,"5.5,6.0,7.0,7.5,8.0","0.7933830361575215,0.7882663118169727,0.7876307819073569,0.7833712510128787,0.7672126385480813",6.790951268224041,SP1007,MT,7.5
73594899,1.0,"8.0,8.0,8.0,7.0,9.0","0.7571597756553327,0.755511107800725,0.6988008835897682,0.696247378799275,0.6909401951130406",7.998525233098385,CO2003,MT,8.5
73594899,15.0,"8.0,8.0,7.0,8.0,9.0","0.825599501258673,0.8135772514863984,0.7625373512822752,0.7622902456308084,0.7562352828090604",7.9983924277431875,CO2005,MT,8.5
73604258,107.0,"7.0,5.0,5.0,6.0,6.5","0.7780250007422199,0.7638317139952128,0.6698018989223488,0.6458455112664766,0.6186308331588541",5.90037981845599,502001,MT,7.5
73604258,123.0,"1.5,5.0,6.0,6.5,7.0","0.6932391002715492,0.6864807377752747,0.6508789180719327,0.6088834091750959,0.5741166427742889",5.089028059667697,700212,MT,5.0
73734096,38.0,"8.5,8.5,7.5,8.5,8.5","0.8150246590165235,0.8067302367535597,0.8018075512429552,0.7823251660548002,0.7588323056974299",8.297764390001939,502013,MT,9.0
73734096,39.0,"9.0,7.5,5.5,8.5,9.5","0.7846649206036909,0.7811682940149138,0.7742200534289769,0.7692271898180093,0.7619487863652615",7.996400991870974,501302,MT,8.5
73762019,40.0,"3.5,5.5,5.5,7.0,5.0","0.7255545632027222,0.7038279231834879,0.7038279231834879,0.7014623718735085,0.6645803792385605",5.291039480529612,506010,MT,0.0
73762019,60.0,"5.0,5.5,5.5,5.0,0.0","0.9076131526079765,0.8511763040663789,0.8511763040663789,0.7677937288171591,0.7010186371667715",4.349335315795022,504009,MT,3.5
73935449,16.0,"0.0,0.0,0.0,8.5,0.0","0.7428349572370649,0.7333759035943085,0.7285743036011765,0.7251370977620758,0.669181637536834",1.7125555423497318,MT1003,MT,0.0
74213009,1.0,"7.0,8.0,8.0,8.0,7.5","0.7571597756553327,0.755511107800725,0.7307369739739081,0.7147165049260279,0.7119406742563437",7.696700166978244,CO2003,MT,6.0
74213009,25.0,"7.5,8.0,7.0,8.0,8.5","0.7115947601786162,0.7048327276345419,0.6691285032693622,0.6525939642900696,0.6390745933733778",7.791133643472447,CO3001,MT,7.5
74234316,0.0,"5.0,7.0,5.5,8.0,7.0","0.7983465096046731,0.7973979980005522,0.7891530190738951,0.7737891041037069,0.7664289293565281",6.488770862164058,PE1005,MT,6.0
74234316,9.0,"7.0,5.5,7.0,5.0,8.0","0.8505209399716357,0.8470115738508361,0.8152799718993222,0.811112465518883,0.8009374439453248",6.492878877532987,CH1003,MT,2.5
74234316,21.0,"7.0,8.0,6.0,6.0,8.5","0.8208551629677354,0.8139473418754974,0.7926766876252196,0.7926766876252196,0.7784714340639428",7.099109290910364,CO2013,MT,7.5
74262507,0.0,"6.0,7.5,5.5,5.5,6.5","0.7983465096046731,0.7973979980005522,0.7973135720616393,0.7891530190738951,0.7737891041037069",6.199635544234062,PE1005,MT,5.0
74262507,5.0,"5.5,5.5,6.0,6.5,6.0","0.8697646385512399,0.8505209399716357,0.8470718745427088,0.8290331963730082,0.799711299603107",5.893799960895444,CO1005,MT,7.5
74401266,23.0,"5.5,5.0,7.0,9.0,1.0","0.7457214123517129,0.7354064135401271,0.7264323849888568,0.7244346717162605,0.6774041344275861",5.557945413020146,503006,MT,4.5
74401266,34.0,"7.0,1.0,5.0,0.0,3.5","0.799456737136398,0.7823251660548002,0.7588447849240082,0.6946134243545076,0.6941474034299687",3.37917744104271,505005,MT,6.5
74401266,35.0,"1.0,7.0,5.0,5.0,0.0","0.8018075512429552,0.7570569573013283,0.7518201426885993,0.716253657368934,0.7140606538417221",3.593044367983512,505004,MT,0.5
74449992,3.0,"8.0,5.0,6.5,8.0,7.5","0.799711299603107,0.7983465096046731,0.7582855118007213,0.7315693004657486,0.7136295077254793",6.976919781973695,PE1003,MT,6.0
74449992,7.0,"8.0,6.5,8.0,5.0,6.0","0.8290331963730082,0.8006053966133693,0.7756822558106629,0.7737891041037069,0.7679026824905049",6.718504033440776,PH1007,MT,7.0
74449992,9.0,"8.0,6.5,6.0,5.0,8.0","0.8505209399716357,0.8152799718993222,0.811112465518883,0.7973135720616393,0.7799925973199288",6.708238282447668,CH1003,MT,7.5
74449992,11.0,"9.0,8.0,7.0,9.0,8.5","0.7344555106075612,0.6899047792992471,0.6798005291387053,0.6780415602596209,0.6450339972156762",8.307890505471212,PE1007,MT,5.0
74449992,15.0,"9.0,8.0,9.0,7.0,8.0","0.825599501258673,0.8139473418754974,0.8135772514863984,0.7625373512822752,0.7622902456308084",8.220374572001104,CO2005,MT,8.5
74449992,17.0,"8.0,7.5,8.0,8.0,6.5","0.753407938644483,0.7335061905108867,0.7325330248875426,0.7050836204165909,0.6995887496780304",7.60924682247904,CO1011,MT,7.5
74449992,19.0,"8.0,8.0,9.0,9.0,7.0","0.7751660347613237,0.7611984455410121,0.7405025430720532,0.7190146387141275,0.7121937756264879",8.201539428933573,CO2017,MT,7.0
74560396,18.0,"7.5,9.5,8.0,7.5,8.5","0.7622902456308084,0.755511107800725,0.7510735607737756,0.7208891548236209,0.7184681413952818",8.202498384556561,CO2011,MT,8.5
74560396,21.0,"7.5,8.0,7.0,7.0,9.5","0.8139473418754974,0.7784714340639428,0.7712490406242498,0.7712490406242498,0.7570368723256772",7.7908720143496035,CO2013,MT,7.5
74560396,25.0,"8.0,7.0,7.5,6.5,8.0","0.657904088905624,0.65715380337877,0.6525939642900696,0.639089639277356,0.6390745933733778",7.401665038605613,CO3001,MT,8.0
74560396,33.0,"8.5,6.5,7.0,7.0,7.0","0.5395160087009059,0.5324756497465771,0.505585046774812,0.4787048528741731,0.4787048528741731",7.214216607169165,CO3005,MT,8.0
74560396,84.0,"6.5,8.0,8.5,7.5,7.0","0.7272516405334396,0.661564722592898,0.6384266300325959,0.6379214662737309,0.6324732722526187",7.477475001387511,CO3031,MT,8.5
74575175,26.0,"7.0,6.0,5.5,5.5,5.5","0.8350346859825065,0.800335898380117,0.7870897703557839,0.7870897703557839,0.7870897703557839",5.9135273683410015,1004,MT,5.5
74575175,34.0,"8.5,5.5,9.0,9.0,7.5","0.799456737136398,0.7886112594253559,0.7823251660548002,0.7692271898180093,0.761684795759078",7.897190861323005,505005,MT,8.0
74604833,159.0,"0.0,0.0","0.0,0.0",0.0,701136,MT,0.0
74641597,89.0,"6.0,7.5,5.5,5.5,7.5","0.8820253770250933,0.8553493837382484,0.8323388273801995,0.8323388273801995,0.7265070476368503",6.3731194460024,504303,MT,8.7
74657751,3.0,"6.5,8.0,8.0,7.0,7.0","0.811112465518883,0.799711299603107,0.799711299603107,0.7983465096046731,0.7938243881412995",7.29826481826053,PE1003,MT,5.0
74657751,10.0,"8.0,8.0,7.0,7.0,6.5","0.7911196890974675,0.7911196890974675,0.789145046403185,0.7837245866603038,0.7799925973199288",7.302976440795311,MT1007,MT,8.0
74743493,29.0,"6.5,6.5,6.0,6.0,6.5","0.7482283642315182,0.7482283642315182,0.6838611751242892,0.6788645500218019,0.6683964429721415",6.306846882082955,CO3003,MT,7.0
74743493,87.0,"6.5,6.5,8.0,7.5,6.0","0.5792390811746556,0.5792390811746556,0.5666688548183181,0.5632258431778219,0.5619421093624327",6.897239632376531,SP1009,MT,2.5
74855574,6.0,"6.0,5.0,4.5,7.0,5.5","0.7613044861152621,0.6982949116229777,0.6872217939622958,0.6839628767267655,0.68296015845712",5.605365468989263,MT2001,MT,4.0
74872966,30.0,"6.0,6.0,9.0,5.0,6.5","0.800335898380117,0.7457214123517129,0.7278584565534725,0.716486463187952,0.6787531499669955",6.492338234321167,1025,MT,6.0
74872966,53.0,"6.0,6.0,6.5,5.0,9.0","0.7870897703557839,0.6828311594051935,0.6696615770785217,0.6368049799430704,0.6260508416905103",6.463249640846558,1001,MT,5.5
74872966,71.0,"5.0,6.5,6.0,9.0,6.0","0.7490526714219616,0.6829619001068267,0.6542103736929755,0.6455424925078896,0.6399556464945214",6.453493871815676,700211,MT,5.5
74915625,31.0,"0.0,0.0,0.0,0.0,0.0","0.799456737136398,0.7584923591610558,0.7570569573013283,0.7468789352761178,0.7325198125260662",0.0,503003,MT,0.0
74915625,93.0,"0.0,0.0,0.0,0.0,0.0","0.6075968106382394,0.5092297584118404,0.5034966129979107,0.47715290927172593,0.46578424912664274",0.0,201010,MT,0.0
75063587,64.0,"9.0,7.5,9.5,7.0,7.0","0.7238511042917264,0.6444275089068544,0.6405571595935906,0.6005862447699977,0.5952736673250413",8.051990327168776,505026,MT,7.5
75128056,16.0,"8.0,7.5,7.5,7.0,7.0","0.7333759035943085,0.7285743036011765,0.7251370977620758,0.701491492524124,0.6909782331773089",7.4079363987691815,MT1003,MT,6.5
75128056,17.0,"7.0,6.5,8.5,8.0,7.5","0.753407938644483,0.7335061905108867,0.7318286858060102,0.7050836204165909,0.6995887496780304",7.492868699141795,CO1011,MT,7.0
75128056,21.0,"8.0,8.5,8.5,8.5,9.0","0.8208551629677354,0.8139473418754974,0.7926766876252196,0.7926766876252196,0.7784714340639428",8.494700215152118,CO2013,MT,8.5
75228798,21.0,"7.5,7.5,7.5,8.5,7.5","0.8139473418754974,0.8139473418754974,0.7784714340639428,0.7712490406242498,0.7308339340281501",7.697328664740871,CO2013,MT,5.5
75334352,35.0,"6.5,6.5,4.0,9.89,8.0","0.7811682940149138,0.7811682940149138,0.7689197505711695,0.7616561814732157,0.7570569573013283",6.966315518932918,505004,MT,5.0
75366872,26.0,"8.5,8.5,8.0,9.0,6.5,6.5","0.8350346859825065,0.8148570034692817,0.800335898380117,0.769148372861919,0.7656288659656503,0.7656288659656503",7.852063445472516,1004,MT,8.0
75366872,35.0,"9.0,8.5,8.5,8.5,10.0","0.8018075512429552,0.7992346123054762,0.7886112594253559,0.7860792963577058,0.7811682940149138",8.897446438851862,505004,MT,8.5
75478534,18.0,"7.0,5.5,4.5,5.0,2.5","0.7833712510128787,0.7622902456308084,0.7611984455410121,0.7587075114185058,0.755511107800725",4.915864235119773,CO2011,MT,7.0
75479410,1.0,"7.0,7.0,7.5,7.5,9.0","0.7571597756553327,0.755511107800725,0.7307369739739081,0.7119406742563437,0.6988008835897682",7.5798724547049146,CO2003,MT,8.0
75479410,87.0,"7.5,5.0,7.0,6.5,7.0","0.5692456681635811,0.5506304094255379,0.5425577145802521,0.5310895646241648,0.5261587793145241",6.602092188379778,SP1009,MT,7.0
75481584,8.0,"5.5,9.0,5.5,6.0,5.5","0.7628599416579749,0.7422546518861034,0.722211735384479,0.7183062741870603,0.7089201373494642",6.309139894453562,MT1005,MT,6.5
75499017,22.0,"7.5,5.5,5.0,4.5,6.5","0.7588447849240082,0.7518201426885993,0.7468789352761178,0.7311476943862956,0.7280526360535484",5.807030827121636,505003,MT,3.5
75499017,26.0,"6.5,7.0,4.0,5.0,5.0","0.8350346859825065,0.7870897703557839,0.7631521891869818,0.7488428100612825,0.7354064135401271",5.5332899818457815,1004,MT,6.0
75499017,27.0,"6.5,7.0,6.5,4.5,5.0","0.784946168281392,0.7410936725618991,0.7338010219847008,0.7274255183012662,0.7094165381125738",5.918822481011958,502002,MT,5.5
75499017,86.0,"5.0,7.5,5.0,6.5,10.0","0.5768146099382948,0.5696500264322806,0.5690252271696922,0.5582383416287706,0.531003742543979",6.752930897818123,406009,MT,8.5
75815694,51.0,"2.5,6.0,6.5,3.5,5.0","0.9076131526079765,0.8886169561006896,0.7705969436827439,0.7491191779652814,0.7485508311343131",4.668298621835271,506003,MT,3.0
75815694,93.0,"7.0,2.0,7.0,4.0,5.0","0.6075968106382394,0.5959231809762683,0.5819873977281905,0.553560934707023,0.5034966129979107",5.01331119602718,201010,MT,6.0
75925324,10.0,"8.0,9.0,7.5,7.0,8.5","0.7911196890974675,0.789145046403185,0.7799925973199288,0.7756822558106629,0.767967226407416",8.001908371661836,MT1007,MT,9.5
75933554,14.0,"4.5,3.0,5.0,8.0,1.0","0.8470718745427088,0.8287667523107037,0.8152799718993222,0.8006053966133693,0.767967226407416",4.322332165824065,CO1007,MT,4.0
75933554,41.0,"5.0,7.0,0.5,0.5,3.5","0.5395660055267608,0.5231223010865088,0.5059730866857299,0.5056420450016814,0.5024231919906978",3.346872257099042,LA1007,MT,3.5
75943198,19.0,"0.0,8.5,6.0,8.5,8.0","0.7405025430720532,0.630516396387108,0.6021787412907362,0.5578613529317406,0.4475213610128036",5.806274101535948,CO2017,MT,8.0
75943198,27.0,"6.5,6.5,5.0,7.0,6.5","0.7973342784709135,0.7973342784709135,0.7410936725618991,0.7366340648399633,0.7321894753259538",6.3046243345731146,502002,MT,9.0
75943198,60.0,"6.5,6.5,6.5,5.0,8.0","0.9076131526079765,0.8511763040663789,0.8511763040663789,0.7677937288171591,0.7556196674929823",6.495582042853456,504009,MT,8.5
76009445,64.0,"6.5,8.3,5.5,5.5,7.0","0.7492701703331759,0.7238511042917264,0.6324756022337992,0.6324756022337992,0.6005862447699977",6.601320300641916,505026,MT,6.0
76019721,29.0,"5.5,7.5,7.0,8.0,6.5","0.6686571639201446,0.6683964429721415,0.6634400033225086,0.6613820336517217,0.65715380337877",6.898770891378904,CO3003,MT,5.5
76019721,41.0,"5.5,7.5,8.5,7.0,7.0","0.5874210417933853,0.5693804315627491,0.5572923670846738,0.5189718316083883,0.5059730866857299",7.087438413550935,LA1007,MT,6.0
76146820,9.0,"8.0,8.0,7.5,7.0,8.0","0.8505209399716357,0.8505209399716357,0.8152799718993222,0.811112465518883,0.8009374439453248",7.704786167057117,CH1003,MT,7.5
76146820,17.0,"8.5,7.0,7.5,8.0,8.0","0.753407938644483,0.7335061905108867,0.6995887496780304,0.6939778396361491,0.6939778396361491",7.802320663523898,CO1011,MT,7.0
76146820,24.0,"8.0,8.0,7.5,8.0,7.0","0.8697646385512399,0.8697646385512399,0.8287667523107037,0.8015527718453053,0.7938243881412995",7.709821662427156,PH1003,MT,7.0
76462471,1.0,"6.5,6.5,8.0,8.5,9.5","0.7571597756553327,0.7571597756553327,0.755511107800725,0.7307369739739081,0.6988008835897682",7.768092983781603,CO2003,MT,8.0
76462471,3.0,"6.0,6.5,5.0,5.0,7.0","0.811112465518883,0.799711299603107,0.7983465096046731,0.7983465096046731,0.7938243881412995",5.8992805252301315,PE1003,MT,5.0
76462471,44.0,"6.5,6.5,8.5,9.5,7.5","0.7245890495818732,0.7245890495818732,0.7102014869143642,0.7071710344662547,0.7024199173992324",7.68923256706744,SP1003,MT,7.0
76462471,48.0,"8.5,6.0,9.5,8.5,8.0","0.5900583854904251,0.5650200353271172,0.5613018828220474,0.5407573340178059,0.5329326959935623",8.09939556361293,CO3061,MT,7.0
76520507,34.0,"5.5,4.5,7.5,3.0,0.0","0.799456737136398,0.7886112594253559,0.7692271898180093,0.7588447849240082,0.7219928333345959",4.16647933097722,505005,MT,5.0
76520507,43.0,"5.5,7.5,4.5,2.0,3.0","0.8391121679377538,0.7846649206036909,0.7436471634209098,0.72256261467962,0.7018201883137116",4.588076768078885,505022,MT,9.0
76737106,37.0,"9.0,8.0,8.5,8.5,7.5","0.7853239282993838,0.783746358516305,0.7632820948595456,0.7584923591610558,0.7505934240118542",8.304811477643566,506002,MT,8.0
76861504,3.0,"7.5,8.0,7.0,7.5,8.0","0.799711299603107,0.7983465096046731,0.7938243881412995,0.7679026824905049,0.7582855118007213",7.59734480969148,PE1003,MT,5.0
76861504,9.0,"7.5,7.0,8.0,7.5,8.0","0.8505209399716357,0.8470115738508361,0.8152799718993222,0.8009374439453248,0.7973135720616393",7.593112398992158,CH1003,MT,7.0
76861504,45.0,"7.5,7.0,7.5,8.0,8.0","0.7497882965356639,0.7478690624208355,0.7473580384837348,0.739635180216761,0.7359289468732115",7.597793241600046,LA1005,MT,8.5
76866419,11.0,"7.5,8.0,6.5,7.0,7.5","0.7344555106075612,0.698838543131941,0.6946642382342544,0.6780415602596209,0.669215176547935",7.303101177587259,PE1007,MT,5.0
76866419,25.0,"6.5,10.0,9.0,7.0,6.5","0.7048327276345419,0.6973643375529204,0.6748831630470902,0.6691285032693622,0.6586074062999164",7.810657363004057,CO3001,MT,7.0
76866419,52.0,"7.0,6.5,6.5,6.5,6.5","0.6768477671441536,0.6492464641538479,0.6415872222193055,0.6305366674666602,0.6305366674666602",6.604815604078275,SP1005,MT,5.5
76866419,66.0,"8.0,9.0,7.0,7.5,7.5","0.8139847571349902,0.777254428220648,0.7722264860575775,0.7650705066499988,0.7534210837031283",7.805711963796759,CO2019,MT,9.0
76866419,100.0,"6.5,9.0,6.5,6.5,7.5","0.7432653405793203,0.7350131919379874,0.6948837167053552,0.6948837167053552,0.6831016465211525",7.209808462348789,CO3007,MT,8.0
76932424,27.0,"6.0,5.0,5.5,4.5,3.0","0.7952424502453106,0.784946168281392,0.7656288659656503,0.7094165381125738,0.7012329210270197",4.8458346002847374,502002,MT,5.0
76932424,48.0,"3.5,0.0,2.5,2.5,0.0","0.5843541674648862,0.5077971596432155,0.4955271152509354,0.48376865814558423,0.4086402089371028",1.811822915472237,CO3061,MT,3.5
77055502,22.0,"1.5,6.5,7.5,6.0,6.0","0.7588447849240082,0.7311476943862956,0.7280526360535484,0.7162825998405492,0.6925847024899596",5.460381584805753,505003,MT,6.5
77055502,28.0,"6.0,6.0,6.5,5.5,5.5","0.7760792459053016,0.7751852233658887,0.7505934240118542,0.727547695978584,0.7094165381125738",5.908210288334665,700200,MT,1.5
77092236,13.0,"9.5,8.0,6.5,7.5,8.0","0.7604327273231274,0.7562352828090604,0.7456546769215654,0.7445166160969994,0.7338617066978484",7.906410260663862,MT1009,MT,6.5
77118787,36.0,"5.0,0.0,6.5,4.5,8.5","0.8062822254677907,0.7492701703331759,0.7398668991804614,0.7165249141892887,0.7014014324587329",4.8546033689049874,503007,MT,7.0
77118787,53.0,"4.5,8.5,2.0,1.5,6.0","0.7690265828425029,0.7571534436525189,0.741734285870384,0.7149605695518085,0.6957294426222941",4.519841904367159,1001,MT,8.5
77203979,10.0,"5.0,2.0,6.0,5.0,7.5","0.789145046403185,0.7756822558106629,0.760162563040316,0.753407938644483,0.7234335545552529",5.063574540585291,MT1007,MT,0.5
77203979,19.0,"5.0,7.5,5.0,5.0,2.5","0.7405025430720532,0.7190146387141275,0.6918478648254391,0.6877176590327942,0.6833634460443363",5.025302865632666,CO2017,MT,0.0
77203979,73.0,"7.5,9.0,5.0,5.0,7.5","0.7820304024258732,0.7534210837031283,0.6862317536005111,0.6712463787023571,0.6655658251157948",6.8638986641652675,CO2015,MT,5.5
77240346,93.0,"7.5,7.0,7.0,7.5,5.5","0.6075968106382394,0.5959231809762683,0.5819873977281905,0.5593333753125195,0.5034966129979107",6.939691193933275,201010,MT,5.5
77304331,57.0,"6.5,5.0,6.0,7.0,7.0","0.8689609615196016,0.8328533074252072,0.8215428730670428,0.7966257237845621,0.7059220511123508",6.2742675177433975,SP1011,MT,7.0
77477999,9.0,"9.0,9.0,9.5,5.0,9.5","0.8505209399716357,0.8505209399716357,0.8470115738508361,0.811112465518883,0.8009374439453248",8.418169419886324,CH1003,MT,9.0
77477999,10.0,"9.0,9.0,9.0,9.5,9.5","0.7911196890974675,0.7911196890974675,0.789145046403185,0.7837245866603038,0.7756822558106629",9.198357879688903,MT1007,MT,10.0
77477999,14.0,"9.0,9.0,9.5,9.5,5.0","0.8470718745427088,0.8470718745427088,0.8287667523107037,0.8006053966133693,0.7664289293565281",8.449618579717182,CO1007,MT,9.5
77500441,3.0,"9.0,9.0,5.0,6.5,8.0","0.799711299603107,0.799711299603107,0.7983465096046731,0.7938243881412995,0.7679026824905049",7.498331751869669,PE1003,MT,5.0
77500441,9.0,"9.0,9.0,6.5,7.0,8.0","0.8505209399716357,0.8505209399716357,0.8470115738508361,0.8152799718993222,0.8009374439453248",7.907605565349383,CH1003,MT,8.5
77500441,17.0,"8.5,9.0,7.0,9.0,9.0","0.753407938644483,0.7335061905108867,0.6995887496780304,0.6939778396361491,0.6939778396361491",8.503174693506745,CO1011,MT,9.5
77688950,26.0,"6.5,7.5,5.0,5.0,6.5","0.8140735809357589,0.7656288659656503,0.7488428100612825,0.7354064135401271,0.7350028479735427",6.1154876394723665,1004,MT,7.0
77825400,19.0,"7.5,6.0,5.5,7.0,9.0","0.7444472541640987,0.7405025430720532,0.6918478648254391,0.6691285032693622,0.6656624905255306",6.978720249009668,CO2017,MT,6.5
77825400,21.0,"7.5,6.0,5.5,7.5,9.0","0.8139473418754974,0.7926766876252196,0.7561973093106854,0.7483390981908294,0.7325330248875426",7.083054650788943,CO2013,MT,6.5
77867780,84.0,"8.0,7.5,7.5,7.5,9.0","0.6717880231516173,0.661564722592898,0.661564722592898,0.650157762925383,0.6384266300325959",7.89394951221815,CO3031,MT,7.5
78026467,16.0,"5.0,5.5,7.0,7.0,5.0","0.7428349572370649,0.7333759035943085,0.7285743036011765,0.7285743036011765,0.7251370977620758",5.896812422041506,MT1003,MT,6.0
78026928,9.0,"2.0,0.0,6.5,4.0,2.5","0.7628599416579749,0.5742586758215004,0.3696378190727416,0.20180253150091595,0.17688922421817593",2.4828230751676528,CH1003,MT,5.5
78026928,23.0,"6.0,9.0,9.0,7.0,5.0","0.8062822254677907,0.7609787720399419,0.7609787720399419,0.7586621341112049,0.7457214123517129",7.194694332435796,503006,MT,6.0
78026928,68.0,"7.0,7.0,9.0,9.0,6.0","0.7006180728123301,0.6757798444551073,0.6604379082989745,0.6604379082989745,0.6549625010963301",7.592675752197476,502007,MT,2.5
78027676,38.0,"9.0,7.5,5.0,6.5,5.5","0.8018075512429552,0.7823251660548002,0.7588323056974299,0.7486989826813978,0.74384854086088",6.73588686877636,502013,MT,6.0
78027676,39.0,"9.0,5.5,6.5,7.5,5.5","0.7811682940149138,0.7763714431182216,0.7742200534289769,0.7692271898180093,0.7619487863652615",6.806458032660795,501302,MT,9.0
78085984,28.0,"8.5,9.0,7.0,6.5,8.5","0.7488428100612825,0.7437489083158225,0.727547695978584,0.7173231817570133,0.7094165381125738",7.909332370489544,700200,MT,6.0
78085984,32.0,"9.0,8.0,6.5,6.5,9.5","0.7540218306130184,0.7416002770232514,0.7337444811757344,0.732769457354194,0.7136636211202022",7.897912378402658,506001,MT,8.0
78229447,51.0,"7.0,6.5,0.0,10.0,8.5","0.9076131526079765,0.8886169561006896,0.8469871524160618,0.7989536768626145,0.7510621420803352",6.320389721525225,506003,MT,7.5
78533965,7.0,"9.0,6.5,9.0,8.0,8.0","0.8009374439453248,0.8006053966133693,0.7966257237845621,0.7737891041037069,0.7679026824905049",8.100677444751424,PH1007,MT,8.0
78570563,57.0,"5.0,8.0","0.8328533074252072,0.7551167744749333",6.426569901565221,SP1011,MT,8.5
78570563,137.0,"5.0,8.0","0.839416020769403,0.7355430631614488",6.401070803678876,LA3011,MT,7.0
78792396,7.0,"5.5,7.0,8.5,7.0,6.0","0.8290331963730082,0.8015527718453053,0.8009374439453248,0.8006053966133693,0.7756822558106629",6.795942006428806,PH1007,MT,8.5
